text,cluster,cluster_corrected
Richnond,-1,
Felthm,-1,
Inlia,-1,
Quebec,-1,
Munoz,-1,
Alderney,-1,
AZ,-1,
Cribb,-1,
nglanl.,-1,
Athcns,-1,
usunl,-1,
Aud,-1,
linendraer,-1,
Ladyslip,-1,
Richmond,-1,
Peterwaradin,-1,
pubkic,-1,
eWIy,-1,
Elba,-1,
Brittany,-1,
Shehas,-1,
Icst,-1,
Dubliu,-1,
Potztauscnd-Donncrwetter,-1,
Iapshire,-1,
Ile,-1,
nh pa-ages,-1,
Podder,-1,
Yon'll,-1,
Don Juan,-1,
Clapp,-1,
Achilles,-1,
Brilge,-1,
Paris,-1,
1squnire,-1,
Cologne,-1,
"the ivory
hamer",-1,
Egeria,-1,
Monsieur,-1,
Greenwich,-1,
St. Johu's,-1,
Smithfield,-1,
anele,-1,
the Pariser Hof,-1,
Spooney,-1,
Rebeecn,-1,
Thrump,-1,
Cape Town,-1,
Chiswick,-1,
the Arabian Nights,-1,
Brentford,-1,
salut.,-1,
Nile,-1,
ACESIO8a,-1,
the Britisl female,-1,
St. Just,-1,
mistrees,-1,
the Chickasaw Indians,-1,
Park lLane,-1,
ie.ele g-s,-1,
Sootland,-1,
Gaunt Street,-1,
Humbourg-Schlippensehloppen,-1,
swan,-1,
Empire,-1,
ks,-1,
Maleira,-1,
YERY,-1,
RBussell-square,-1,
Pompeii,-1,
Peninsula,-1,
Belgium,-1,
trgg,-1,
x--,-1,
Lndy Amelia,-1,
Thames,-1,
the Latin Grammar,-1,
Blooms-,-1,
the Aurelius Garden,-1,
Denth,-1,
moro,-1,
Ielccca,-1,
Egnlite Orleans,-1,
Malonys,-1,
PINETON,-1,
Spain,-1,
Iecky,-1,
Magnificent,-1,
Willia,-1,
Wales,-1,
MIaras,-1,
Bulloeks,-1,
Punjaub,-1,
Canterbury,-1,
Stubbles,-1,
eating'and,-1,
Prinee Polonia's,-1,
Isidor,-1,
Neamero,-1,
Mls,-1,
Us,-1,
Thavies Inn,-1,
bont,-1,
Lurope,-1,
bDemagogue,-1,
Abingdon,-1,
"Lf
L",-1,
Whitefriars,-1,
WRICII,-1,
Britannia,-1,
Margate,-1,
Venus,-1,
"Rebeccas
snid",-1,
Eaut,-1,
Denmark,-1,
Trcasurer,-1,
Sovereigns,-1,
bounl,-1,
brother--,-1,
wdon,-1,
Russell,-1,
Manmma,-1,
Pountain,-1,
the Peerage of Ireland,-1,
Cnlumny,-1,
havc,-1,
Dowsger,-1,
Bantings,-1,
Eerybody,-1,
Ritles,-1,
tlem,-1,
M.P,-1,
Hollyock,-1,
Portland,-1,
the Prince Regent,-1,
sueh,-1,
Cackle,-1,
Debrett,-1,
Beforo,-1,
Dolbin,-1,
Briglton,-1,
Mal,-1,
Mlelulla,-1,
ero,-1,
County Kildnre,-1,
las,-1,
Major,-1,
Puppets,-1,
Brienne,-1,
"South Sen
Islands",-1,
Fulam Road West,-1,
"Lcicester
Bquare",-1,
nlone,-1,
IILRO,-1,
Great Gaunt Strcet,-1,
"Hawdon
nnd",-1,
yoursell,-1,
"aD OIWIE
lL",-1,
Bart,-1,
Stilton,-1,
Binkie,-1,
mo,-1,
Ballinasloe,-1,
Hyde Park,-1,
MIndnme Strumpff,-1,
tres spirituelle,-1,
rouge,-1,
Jingo,-1,
Steyne,-1,
beforc,-1,
Iatin,-1,
Munich,-1,
Montmirail,-1,
Iphigenia,-1,
Jovel,-1,
St. Achenl,-1,
Irishwomn,-1,
Liverpool,-1,
"onee
ore",-1,
LE,-1,
Titania,-1,
Mnrquis,-1,
Iused,-1,
linnr,-1,
sC,-1,
"MD COIIDMTtAD
--IIIYr",-1,
livcd,-1,
Tn,0,
tn,0,
lEngland,1,
England,1,
RBengal,2,
Bengal,2,
lBritish,3,
bBritish,3,
&c.,4,
c.,4,
C.B.,4,
Bruges,5,
DBruges,5,
India,6,
India1,6,
lEurope,7,
Europe,7,
wy,8,
WY,8,
il,9,
IL,9,
Eagles,10,
eagles,10,
Brompton,11,
hBrompton,11,
"ia
1

2",12,
IA,12,
ia,12,
IBecky,13,
Becky,13,
Rlorence,14,
Florence,14,
West Indian,15,
West India,15,
Boulognef,16,
Boulogne,16,
MIonsieur Isidor,17,
Monsieur Isidor,17,
Wellingtons,18,
Wellington,18,
Inn,19,
inn,19,
1he city,20,
the City:,20,
the City,20,
china,21,
China,21,
MD,22,
Md,22,
Dobbin,23,
Dobbinu,23,
Beek,24,
Beeky,24,
Amelia,25,
MAmelia,25,
lebecca,26,
Rlebecca,26,
Ilebecca,26,
Melia,27,
melia,27,
RBebecca,28,
Bebecca,28,
Thecn,29,
thecn,29,
Mn,30,
mn,30,
Kensington Gardens,31,
kensington Gardens,31,
HRebecca,32,
Rebecca,32,
denr,33,
Denr,33,
ny,34,
Ny,34,
Slc,35,
slc,35,
LLxE,36,
LLLLE,36,
London,37,
london,37,
LONDON,37,
Brazil,38,
brazil,38,
MIrs.,39,
MIrs,39,
LA,40,
La,40,
XXII,41,
II.R.II,41,
morocco,42,
Morocco,42,
Amclia,43,
MAmclia,43,
Baden,44,
"Baden
Baden",44,
